"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
4;"11120";"11.1.2.0";"002";"Umfasst auch:"
4;"11120";"11.1.2.0";"002.001";"Militärkasinos und Offiziersmessen"
4;"11120";"11.1.2.0";"003";"Umfasst nicht:"
4;"11120";"11.1.2.0";"003.001";"Speisen und Getränke für Krankenhauspatienten (s. 06.3.0.0)"
2;"112";"11.2";"000";"Beherbergungsdienstleistungen"
2;"112";"11.2";"001";"Umfasst nicht:"
2;"112";"11.2";"001.001";"Zahlungen von privaten Haushalten für Zimmer in Hotels oder Pensionen, die als Hauptwohnung genutzt werden (s. 04.1.1)"
2;"112";"11.2";"001.002";"Mietzahlungen von Haushalten für Zweit- und Freizeitwohnungen, auch wenn diese für die Ferienzeit genutzt werden (s. 04.1.2)"
2;"112";"11.2";"001.003";"Telefongespräche (s. 08.3.0)"
2;"112";"11.2";"001.004";"Bewirtungsleistungen von o.g. Einrichtungen, soweit sie nicht im Übernachtungspreis enthalten sind (s. 11.1.1)"
2;"112";"11.2";"001.005";"Dienstleistungen von Waisenhäusern, Behindertenheimen oder Erziehungsanstalten (s. 12.4.0)"
3;"1120";"11.2.0";"000";"Beherbergungsdienstleistungen"
3;"1120";"11.2.0";"001";"Umfasst:"
3;"1120";"11.2.0";"001.001";"Beherbergungsdienstleistungen von:"
3;"1120";"11.2.0";"001.001.001";"Hotels, Pensionen, Motels, Gasthöfen und Einrichtungen, die ""Übernachtung mit Frühstück"" anbieten"
3;"1120";"11.2.0";"001.001.002";"Feriendörfern und Ferienzentren, Zelt- und Campingplätzen, Jugendherbergen und Berghütten"
3;"1120";"11.2.0";"001.001.003";"Internaten, Universitäten und anderen Bildungseinrichtungen"
3;"1120";"11.2.0";"001.001.004";"Öffentlichen Verkehrsmitteln (Züge, Schiffe usw.), sofern der Preis für diese Leistungen nicht im Fahrpreis enthalten ist"
3;"1120";"11.2.0";"001.001.005";"Herbergen für junge Arbeiter und Einwanderer"
3;"1120";"11.2.0";"002";"Umfasst auch:"
3;"1120";"11.2.0";"002.001";"Trinkgelder"
3;"1120";"11.2.0";"003";"Umfasst nicht:"
3;"1120";"11.2.0";"003.001";"Zahlungen von privaten Haushalten für Zimmer in Hotels oder Pensionen, die als Hauptwohnung genutzt werden (s. 04.1.1)"
3;"1120";"11.2.0";"003.002";"Mietzahlungen von Haushalten für Zweit- und Freizeitwohnungen, auch wenn diese für die Ferienzeit genutzt werden (s. 04.1.2)"
3;"1120";"11.2.0";"003.003";"Telefongespräche (s. 08.3.0)"
3;"1120";"11.2.0";"003.004";"Bewirtungsleistungen von o.g. Einrichtungen, soweit sie nicht im Übernachtungspreis enthalten sind (s. 11.1.1)"
3;"1120";"11.2.0";"003.005";"Dienstleistungen von Waisenhäusern, Behindertenheimen oder Erziehungsanstalten (s. 12.4.0)"
4;"11201";"11.2.0.1";"000";"Hotels, Motels, Gasthöfe u.ä. Beherbergungsdienstleistungen"
4;"11201";"11.2.0.1";"001";"Umfasst:"
4;"11201";"11.2.0.1";"001.001";"Beherbergungsdienstleistungen von Hotels und Motels"
4;"11201";"11.2.0.1";"001.002";"Beherbergungsdienstleistungen von Gasthöfe u.ä. Einrichtungen, einschließlich Einrichtungen, die ""Übernachtung mit Frühstück"" anbieten"
4;"11202";"11.2.0.2";"000";"Ferienzentren, Campingplätze, Jugendherbergen u.ä. Beherbergungsdienstleistungen"
4;"11202";"11.2.0.2";"001";"Umfasst:"
4;"11202";"11.2.0.2";"001.001";"Beherbergungsdienstleistungen von Feriendörfern und Ferienzentren, Zelt- und Campingplätzen, Jugendherbergen und Berghütten"
4;"11203";"11.2.0.3";"000";"Beherbergungsdienstleistungen von anderen Einrichtungen"
4;"11203";"11.2.0.3";"001";"Umfasst:"
4;"11203";"11.2.0.3";"001.001";"Internatsschulen und andere Bildungseinrichtungen"
4;"11203";"11.2.0.3";"001.002";"Öffentliche Verkehrsmittel (Züge, Schiffe usw.), sofern der Preis für diese Leistungen nicht im Fahrpreis enthalten ist"
4;"11203";"11.2.0.3";"001.003";"Herbergen für junge Arbeiter und Einwanderer"
1;"12";"12.";"000";"ANDERE WAREN UND DIENSTLEISTUNGEN"
2;"121";"12.1";"000";"Körperpflege"
3;"1211";"12.1.1";"000";"Friseurleistungen u.a. Dienstleistungen für die Körperpflege"
3;"1211";"12.1.1";"001";"Umfasst:"
3;"1211";"12.1.1";"001.001";"Dienstleistungen von Damenfrisiersalons, Herrenfriseuren, Schönheitssalons, Manikürern, Pedikürern, Dampfbädern, Saunabädern, Solarien, nicht medizinische Massagen usw."
3;"1211";"12.1.1";"001.002";"Diätclubs, Tattoo- und Piercingstudios"
3;"1211";"12.1.1";"002";"Umfasst auch:"
3;"1211";"12.1.1";"002.001";"Dienstleistungen für die Körperpflege, Enthaarung u.Ä."
3;"1211";"12.1.1";"003";"Umfasst nicht:"
3;"1211";"12.1.1";"003.001";"Medizinische Bäder und Massagen (s. 06.2.3) oder (s. 06.3.0)"
3;"1211";"12.1.1";"003.002";"Dienstleistungen von Fitness-Studios (s. 09.4.1)"
4;"12111";"12.1.1.1";"000";"Friseurleistungen für Männer und Kinder"
4;"12111";"12.1.1.1";"001";"Umfasst:"
4;"12111";"12.1.1.1";"001.001";"Dienstleistungen von Herrenfriseuren für Männer und Kinder"
4;"12112";"12.1.1.2";"000";"Friseurleistungen für Frauen"
4;"12112";"12.1.1.2";"001";"Umfasst:"
4;"12112";"12.1.1.2";"001.001";"Dienstleistungen von Damenfriseuren"
4;"12113";"12.1.1.3";"000";"Dienstleistungen für die Körperpflege"
4;"12113";"12.1.1.3";"001";"Umfasst:"
4;"12113";"12.1.1.3";"001.001";"Gesichtsbehandlungen, Enthaarungen, Solarien, Pediküren, Körperpflege, Maniküren, Talassotherapien, Türkische Bäder, Saunas, nicht medizinische Massagen usw."
4;"12113";"12.1.1.3";"001.002";"Diätclubs, Tätowierungen, Piercings"
3;"1212";"12.1.2";"000";"Elektrische Geräte für die Körperpflege"
3;"1212";"12.1.2";"001";"Umfasst:"
3;"1212";"12.1.2";"001.001";"Elektrische Rasierapparate und Haartrimmer, Epilatoren"
3;"1212";"12.1.2";"001.002";"Haarföngeräte und Heimtrockenhauben, Lockenzangen, Haarglätter und Frisierstäbe"
3;"1212";"12.1.2";"001.003";"Höhensonnen, Vibratoren"
3;"1212";"12.1.2";"001.004";"Elektrische Zahnbürsten u.a. elektrische Geräte für die Mundhygiene usw."
3;"1212";"12.1.2";"001.005";"Reparaturen an elektrischen Körperpflegegeräten"
4;"12121";"12.1.2.1";"000";"Elektrische Geräte für die Körperpflege"
4;"12121";"12.1.2.1";"001";"Umfasst:"
4;"12121";"12.1.2.1";"001.001";"Elektrische Rasierapparate und Haartrimmer, Epilatoren"
4;"12121";"12.1.2.1";"001.002";"Haarföngeräte und Heimtrockenhauben, Lockenzangen, Haarglätter und Frisierstäbe"
4;"12121";"12.1.2.1";"001.003";"Höhensonnen, Vibratoren"
4;"12121";"12.1.2.1";"001.004";"Elektrische Zahnbürsten u.a. elektrische Geräte für die Mundhygiene usw."
4;"12121";"12.1.2.1";"002";"Umfasst nicht:"
4;"12121";"12.1.2.1";"002.001";"Reparaturen an solchen Geräten (s. 12.1.2.2)"
4;"12122";"12.1.2.2";"000";"Reparaturen an elektrischen Geräten für die Körperpflege"
4;"12122";"12.1.2.2";"001";"Umfasst:"
4;"12122";"12.1.2.2";"001.001";"Reparaturen an elektrischen Körperpflegegeräten"
3;"1213";"12.1.3";"000";"Andere Artikel und Erzeugnisse für die Körperpflege"
3;"1213";"12.1.3";"001";"Umfasst:"
3;"1213";"12.1.3";"001.001";"Nichtelektrische Geräte für die Körperpflege: Rasierapparate und Haartrimmer sowie Klingen dafür, Scheren, Nagelfeilen, Pinzetten, Kämme, Rasierpinsel, Haarbürsten, Zahnbürsten, Nagelbürsten, Massagebürsten, Haarspangen, Lockenwickler, Personenwaagen, Babywaagen usw."
3;"1213";"12.1.3";"001.002";"Hygieneartikel: Feinseifen, Medizinalseifen, Reinigungsmilch und -öle, Rasierseifen, Rasiercremen und Rasierschaum, Haarshampoos, Zahnpasten, Zahnseiden, Gebissreinigungsmittel, Gebisshaftmittel, Lösungen für Kontaktlinsen usw."
3;"1213";"12.1.3";"001.003";"Schönheitsprodukte: Lippenstifte, Nagellacke, Cremen, Make-up- und Abschminkprodukte (einschließlich Puderdosen, Pinsel und Puderquasten), Haarlacke und -wässer, Haarfärbemittel, Vor- und Nachrasur-Produkte, Sonnenschutzmittel, Haarentferner, Parfums und Duftwässer, Deodorants, Bademittel usw."
3;"1213";"12.1.3";"001.004";"Andere Artikel für die Körperpflege: Toilettenpapiere, Papiertaschentücher, Papierhandtücher, Damenbinden, Watte, Wattestäbchen, Babywindeln, Schwämme usw."
3;"1213";"12.1.3";"002";"Umfasst nicht:"
3;"1213";"12.1.3";"002.001";"Taschentücher aus Stoff (s. 03.1.3)"
4;"12131";"12.1.3.1";"000";"Nichtelektrische Geräte für die Körperpflege"
4;"12131";"12.1.3.1";"001";"Umfasst:"
4;"12131";"12.1.3.1";"001.001";"Rasierapparate und Haartrimmer sowie Klingen dafür, Scheren, Nagelfeilen, Kämme, Rasierpinsel, Haarbürsten, Zahnbürsten, Nagelbürsten, Haarspangen, Lockenwickler, Personenwaagen, Babywaagen usw."
4;"12132";"12.1.3.2";"000";"Hygiene- und Gesundheitsprodukte, Esoterikprodukte und Schönheitsprodukte"
4;"12132";"12.1.3.2";"001";"Umfasst:"
4;"12132";"12.1.3.2";"001.001";"Fein- und Medizinalseifen, Reinigungsmilch und -öle, Rasierseifen und -cremen, Zahnpasten, Haarshampoos und Badeprodukte, Toilettenpapiere, Papiertaschentücher, Damenbinden, Babywindeln, einschließlich Wegwerfwindeln, Papiertücher, Papierhandtücher, Watte, Schwämme, usw"
4;"12132";"12.1.3.2";"001.002";"Gesundheits- und Esoterikprodukte (natürliche Heilmittel, Kräuter, heilende Steine usw.)"
4;"12132";"12.1.3.2";"001.003";"Schönheitsprodukte: Lippenstifte, Nagellacke, Cremen, Make-up- und Abschminkprodukte (einschließlich Puderdosen, Pinsel und Puderquasten), Haarlacke und -wässer, Vor- und Nachrasur-Produkte, Sonnenschutzmittel, Haarentfernungsmittel, Parfums und Duftwässer, Deodorants usw."
4;"12132";"12.1.3.2";"002";"Umfasst nicht:"
4;"12132";"12.1.3.2";"002.001";"Vitamine und Mineralien Dorsch- und Heilbuttlebertran (s. 06.1.1.0)"
2;"122";"12.2";"000";"Dienstleistungen der Prostitution"
3;"1220";"12.2.0";"000";"Dienstleistungen der Prostitution"
3;"1220";"12.2.0";"001";"Umfasst:"
3;"1220";"12.2.0";"001.001";"Dienstleistungen von Prostituierten u.Ä."
4;"12200";"12.2.0.0";"000";"Dienstleistungen der Prostitution"
4;"12200";"12.2.0.0";"001";"Umfasst:"
4;"12200";"12.2.0.0";"001.001";"Dienstleistungen von Prostituierten u.Ä."
2;"123";"12.3";"000";"Persönliche Gebrauchsgegenstände, a.n.g."
3;"1231";"12.3.1";"000";"Schmuck und Uhren"
3;"1231";"12.3.1";"001";"Umfasst:"
3;"1231";"12.3.1";"001.001";"Edelsteine und Edelmetalle sowie Schmuck daraus"
3;"1231";"12.3.1";"001.002";"Modeschmuck, Manschettenknöpfe und Krawattennadeln"
3;"1231";"12.3.1";"001.003";"Wand- und Standuhren, Armbanduhren, Stoppuhren, Wecker, Reisewecker"
3;"1231";"12.3.1";"001.004";"Reparaturen an Schmuck und Uhren"
3;"1231";"12.3.1";"002";"Umfasst nicht:"
3;"1231";"12.3.1";"002.001";"Ziergegenstände (s. 05.1.1) oder (s. 05.4.0)"
3;"1231";"12.3.1";"002.002";"Uhrenradios (s. 09.1.1)"
3;"1231";"12.3.1";"002.003";"Edelsteine und -metalle sowie Schmuck daraus, als Wertanlage erworben (Investitionen)"
4;"12311";"12.3.1.1";"000";"Schmuck"
4;"12311";"12.3.1.1";"001";"Umfasst:"
4;"12311";"12.3.1.1";"001.001";"Edelsteine und Edelmetalle sowie Schmuck daraus"
4;"12311";"12.3.1.1";"001.002";"Modeschmuck, Manschettenknöpfe und Krawattennadeln"
4;"12311";"12.3.1.1";"002";"Umfasst nicht:"
4;"12311";"12.3.1.1";"002.001";"Ziergegenstände (s. 05.1.1.1) oder (s. 05.4.0.1)"
4;"12311";"12.3.1.1";"002.002";"Edelsteine und -metalle sowie Schmuck daraus, als Wertanlage erworben (Investitionen)"
4;"12312";"12.3.1.2";"000";"Uhren"
4;"12312";"12.3.1.2";"001";"Umfasst:"
4;"12312";"12.3.1.2";"001.001";"Wand- und Standuhren, Armbanduhren, Stoppuhren, Wecker, Reisewecker"
4;"12312";"12.3.1.2";"002";"Umfasst nicht:"
4;"12312";"12.3.1.2";"002.001";"Uhrenradios (s. 09.1.1.1)"
4;"12313";"12.3.1.3";"000";"Reparaturen an Schmuck und Uhren"
4;"12313";"12.3.1.3";"001";"Umfasst:"
4;"12313";"12.3.1.3";"001.001";"Reparaturen an Schmuck und Uhren"
3;"1232";"12.3.2";"000";"Andere persönliche Gebrauchsgegenstände"
3;"1232";"12.3.2";"001";"Umfasst:"
3;"1232";"12.3.2";"001.001";"Reiseartikel u.a. Täschnerwaren: Handkoffer, Reisekoffer, Reisetaschen, Toilettentaschen, Aktenkoffer, Schultaschen, Handtaschen, Rucksäcke, Brieftaschen, Geldbörsen, Dokumentenmappen usw."
3;"1232";"12.3.2";"001.002";"Babyartikel: Kinderwagen, Buggis, tragbare Kinderbetten, Stühle mit verstellbarer Rückenlehne und Fußraste, Kinderautositze, Rückentrage, Bauchtrage, Fahrradsitze, Laufgeschirr"
3;"1232";"12.3.2";"001.003";"Andere persönliche Artikel: Sonnenbrillen, Spazierstöcke, Regen- und Sonnenschirme, Fächer, Schlüsselanhänger, Taschenmesser usw."
3;"1232";"12.3.2";"001.004";"Raucherartikel: Pfeifen, Pfeifenstopfer, Feuerzeuge, Feuerzeugbenzin, Zigarettenetuis, Zigarrenabschneider, Aschenbecher usw."
3;"1232";"12.3.2";"001.005";"Begräbnisartikel: Särge, Grabsteine, Urnen usw."
3;"1232";"12.3.2";"001.006";"Reparaturen an solchen Artikeln"
3;"1232";"12.3.2";"002";"Umfasst auch:"
3;"1232";"12.3.2";"002.001";"Feuerzeugbenzin"
3;"1232";"12.3.2";"002.002";"Wandthermometer und Barometer"
3;"1232";"12.3.2";"003";"Umfasst nicht:"
3;"1232";"12.3.2";"003.001";"Möbel für Babyzimmer (s. 05.1.1)"
3;"1232";"12.3.2";"003.002";"Einkaufstaschen (s. 05.2.0)"
3;"1232";"12.3.2";"003.003";"Babyflaschen (s. 05.4.0)"
4;"12321";"12.3.2.1";"000";"Reiseartikel"
4;"12321";"12.3.2.1";"001";"Umfasst:"
4;"12321";"12.3.2.1";"001.001";"Reiseartikel u.a. Täschnerwaren: Handkoffer, Reisekoffer, Reisetaschen, Aktenkoffer, Schultaschen, Handtaschen, Brieftaschen, Geldbörsen usw."
4;"12321";"12.3.2.1";"002";"Umfasst nicht:"
4;"12321";"12.3.2.1";"002.001";"Einkaufstaschen (s. 05.2.0.9)"
4;"12322";"12.3.2.2";"000";"Babyartikel"
4;"12322";"12.3.2.2";"001";"Umfasst:"
4;"12322";"12.3.2.2";"001.001";"Babyartikel:"
4;"12322";"12.3.2.2";"001.001.001";"Kinderwagen"
4;"12322";"12.3.2.2";"001.001.002";"Buggis"
4;"12322";"12.3.2.2";"001.001.003";"Tragbare Kinderbetten"
4;"12322";"12.3.2.2";"001.001.004";"Stühle mit verstellbarer Rückenlehne und Fußraste"
4;"12322";"12.3.2.2";"001.001.005";"Kinderautositze"
4;"12322";"12.3.2.2";"001.001.006";"Rückentrage"
4;"12322";"12.3.2.2";"001.001.007";"Bauchtrage"
4;"12322";"12.3.2.2";"001.001.008";"Fahrradsitze"
4;"12322";"12.3.2.2";"001.001.009";"Laufgeschirr"
4;"12322";"12.3.2.2";"002";"Umfasst nicht:"
4;"12322";"12.3.2.2";"002.001";"Möbel für Babyzimmer (s. 05.1.1.9)"
4;"12322";"12.3.2.2";"002.002";"Einkaufstaschen (s. 05.2.0.9)"
4;"12322";"12.3.2.2";"002.003";"Babyflaschen (s. 05.4.0.3)"
4;"12323";"12.3.2.3";"000";"Reparaturen an anderen persönlichen Gebrauchsgegenständen"
4;"12323";"12.3.2.3";"001";"Umfasst:"
4;"12323";"12.3.2.3";"001.001";"Reparaturen an Reiseartikeln und anderen persönliche Gebrauchsgegenstände: Handkoffer, Reisekoffer, Reisetaschen, Aktenkoffer, Schultaschen, Handtaschen, Brieftaschen, Geldbörsen usw."
4;"12323";"12.3.2.3";"001.002";"Reparaturen an Babyartikeln: Kinderwagen, Buggis, tragbare Kinderbetten, Stühle mit verstellbarer Rückenlehne und Fußraste, Kinderautositze, Rückentrage, Bauchtrage, Laufgeschirr usw."
4;"12329";"12.3.2.9";"000";"Andere persönliche Gebrauchsgegenstände, a.n.g."
4;"12329";"12.3.2.9";"001";"Umfasst:"
4;"12329";"12.3.2.9";"001.001";"Wandthermometer und -barometer"
4;"12329";"12.3.2.9";"001.002";"Raucherartikel: Pfeifen, Feuerzeuge, Feuerzeugbenzin, Zigarettenetuis, Zigarrenabschneider, Aschenbecher usw."
4;"12329";"12.3.2.9";"001.003";"Andere persönliche Artikel: Sonnenbrillen, Spazierstöcke, Regen- und Sonnenschirme, Fächer, Schlüsselanhänger usw."
4;"12329";"12.3.2.9";"001.004";"Begräbnisartikel: Särge, Grabsteine, Urnen usw."
4;"12329";"12.3.2.9";"001.005";"Reparaturen an anderen persönlichen Gebrauchsgegenständen, a.n.g."
4;"12329";"12.3.2.9";"002";"Umfasst nicht:"
4;"12329";"12.3.2.9";"002.001";"Gesundheits- und Esoterikprodukte (s. 12.1.3.2)"
2;"124";"12.4";"000";"Dienstleistungen sozialer Einrichtungen"
2;"124";"12.4";"001";"Dienstleistungen sozialer Einrichtungen, wie hier definiert, enthalten Beistand und Unterstützung für Ältere, Arbeits- und Erwerbsunfähige, von beruflichen Verletzungen oder Krankheiten Beeinträchtigte, überlebende Ehepartner, Arbeitslose, Mittellose, Obdachlose, Geringverdienende, Notleidende, Einwanderer, Flüchtlinge, Alkohol- und Suchtkranke usw. Ebenso decken sie die Unterstützungen für Familien und Kinder ab."
3;"1240";"12.4.0";"000";"Dienstleistungen sozialer Einrichtungen"
3;"1240";"12.4.0";"001";"Solche Dienstleistungen schließen Unterbringung, Haushaltshilfe, Tagespflege und Rehabilitation ein. Die Klasse umfasst Zahlungen der Haushalte für:"
3;"1240";"12.4.0";"001.001";"Altenheime, Behindertenheime, Säuglingsheime, Erziehungsheime, Rehabilitationszentren für langfristige Aufenthalte, Schulen für Behinderte mit dem Hauptzweck ihre Invalidität zu überwinden"
3;"1240";"12.4.0";"001.002";"Dienstleistungen der häuslichen Alten- und Behindertenpflege (Reinigungsdienste, Essen auf Rädern, Tagespflegezentren, Tagespflege- und Urlaubspflegedienste)"
3;"1240";"12.4.0";"001.003";"Ammen, Kinderhorte, Spielgruppen u.a. Kinderbetreuungseinrichtungen"
3;"1240";"12.4.0";"001.004";"Beratungen, Betreuungen, Schiedsstellen, Kinderpflege- und Adoptionsdienstleistungen für Familien"
3;"1240";"12.4.0";"002";"Umfasst nicht:"
3;"1240";"12.4.0";"002.001";"Dienstleistungen der Kindergärten (s. 10.1.0)"
4;"12401";"12.4.0.1";"000";"Kinderbetreuung"
4;"12401";"12.4.0.1";"001";"Umfasst:"
4;"12401";"12.4.0.1";"001.001";"Kinderbetreuungseinrichtungen"
4;"12401";"12.4.0.1";"001.002";"Kleinkinderkrippen, Kindertageseinrichtungen, Ammen, Kleinkinderhorte, u.a. Kinderbetreuungseinrichtungen für Kleinkinder"
4;"12401";"12.4.0.1";"001.003";"Kindergärten"
4;"12401";"12.4.0.1";"001.004";"Nachmittagsbetreuungseinrichtungen für Kinder"
4;"12401";"12.4.0.1";"001.005";"Säuglings- und Erziehungsheime"
4;"12401";"12.4.0.1";"002";"Umfasst nicht:"
4;"12401";"12.4.0.1";"002.001";"Babysitter usw. (s. 05.6.2.1)"
4;"12401";"12.4.0.1";"002.002";"Dienstleistungen von Kindergärten in Abteilung 10 (s. 10)"
4;"12402";"12.4.0.2";"000";"Alten- und Behindertenheime"
4;"12402";"12.4.0.2";"001";"Umfasst:"
4;"12402";"12.4.0.2";"001.001";"Rehabilitationszentren für langfristige Aufenthalte"
4;"12403";"12.4.0.3";"000";"Dienstleistungen der häuslichen Alten- und Behindertenpflege"
4;"12403";"12.4.0.3";"001";"Umfasst:"
4;"12403";"12.4.0.3";"001.001";"Dienstleistungen der häuslichen Alten- und Behindertenpflege (Reinigungsdienste, Essen auf Rädern, Tagespflegezentren, Tagespflege- und Urlaubspflegedienste)"
4;"12403";"12.4.0.3";"001.002";"Schulen für Behinderte mit dem Hauptzweck ihre Invalidität zu überwinden"
4;"12404";"12.4.0.4";"000";"Beratungen"
4;"12404";"12.4.0.4";"001";"Umfasst:"
4;"12404";"12.4.0.4";"001.001";"Beratungen, Betreuungen, Schiedsstellen, Kinderpflege- und Adoptionsdienstleistungen für Familien"
2;"125";"12.5";"000";"Versicherungsdienstleistungen"
2;"125";"12.5";"001";"Das Leistungsentgelt für Versicherungen wird nach der Art der Versicherung eingeordnet: Lebens- und Nichtlebensversicherung (d.i. Versicherung in Verbindung mit der Wohnung, Gesundheit, Verkehr usw.). Das Leistungsentgelt für Versicherungen, die mehrere Risiken abdecken, ist dem Hauptrisiko zuzuordnen, wenn es nicht den einzelnen Risiken zu teilbar ist. Das Leistungsentgelt ist die Differenz zwischen Prämieneinnahmen sowie den Erträgen aus der Verzinsung der Vermögensanlagen der Versicherungen und den auszuzahlenden Ansprüche der Versicherten."
3;"1251";"12.5.1";"000";"Dienstleistungen der Lebensversicherungen"
3;"1251";"12.5.1";"001";"Umfasst:"
3;"1251";"12.5.1";"001.001";"Leistungsentgelte für Lebens-, Sterbe-, Ausbildungsversicherungen usw."
4;"12510";"12.5.1.0";"000";"Dienstleistungen der Lebensversicherungen"
4;"12510";"12.5.1.0";"001";"Umfasst:"
4;"12510";"12.5.1.0";"001.001";"Leistungsentgelte für Lebens-, Sterbe-, Ausbildungsversicherungen usw."
3;"1252";"12.5.2";"000";"Versicherungsdienstleistungen im Zusammenhang mit der Wohnung"
3;"1252";"12.5.2";"001";"Umfasst:"
3;"1252";"12.5.2";"001.001";"Leistungsentgelte für von Eigennutzern von Eigentumswohnungen und Mietern gezahlte Versicherungen, die typischerweise von Mietern (z.B. Hausratsversicherungen) gegen Feuer, Diebstahl, Wasserschäden usw. abgeschlossen werden"
3;"1252";"12.5.2";"002";"Umfasst nicht:"
3;"1252";"12.5.2";"002.001";"Leistungsentgelte, die von Eigennutzern von Eigentumswohnungen für Versicherungen gezahlt werden (z.B. Gebäudeversicherungen), die typischerweise vom Vermieter abgeschlossen werden (Intermediärverbrauch)"
4;"12520";"12.5.2.0";"000";"Versicherungsdienstleistungen im Zusammenhang mit der Wohnung"
4;"12520";"12.5.2.0";"001";"Umfasst:"
4;"12520";"12.5.2.0";"001.001";"Leistungsentgelte für von Eigennutzern von Eigentumswohnungen und Mietern gezahlte Versicherungen, die typischerweise von Mietern (z.B. Hausratsversicherungen) gegen Feuer, Diebstahl, Wasserschäden usw. abgeschlossen werden"
4;"12520";"12.5.2.0";"002";"Umfasst nicht:"
4;"12520";"12.5.2.0";"002.001";"Leistungsentgelte, die von Eigennutzern von Eigentumswohnungen für Versicherungen gezahlt werden (z.B. Gebäudeversicherungen), die typischerweise vom Vermieter abgeschlossen werden (Intermediärverbrauch)"
3;"1253";"12.5.3";"000";"Versicherungsdienstleistungen im Zusammenhang mit der Gesundheit"
3;"1253";"12.5.3";"001";"Umfasst:"
